ACT         ,ACCENT,ACC 24335,4015023243354,BARTHOLD KUIJKEN,JOSEPH HAYDN,CHAMBER MUSIC WITH FLUTE,COMPACT DISC,6,31.19,47.99,2017,"This 6-album set presents the complete recordings with flute music by Joseph Haydn made by Barthold Kuijken on the Accent label. Always playing historically accurate transverse flutes, on these albums (which contain trios and quartets in various combinations), he teams up with his brothers Sigiswald and Wieland, his nephew Piet Kuijken and other fine early music specialists. The recordings were made between 1978 and 2014 and are presented together here for the first time. This is an opportunity not to be missed of listening to the legendary Kuijken family in this delicate late 18th-century repertoire. He studied the modern flute at the Bruges Conservatory and the Royal Conservatories of Brussels and The Hague. For playing early music he originally turned to the recorder. Research on authentic instruments, frequent collaboration with various flute and recorder makers, and assiduous study of sources of the 17th and 18th centuries helped him to specialize in the performance on original instruments. For many years he played in the baroque orchestras Collegium Aureum and La Petite Bande. He plays chamber music concerts all over the world, extending his repertoire to early 19th-century music and has recorded extensively."
ARN         ,ARCANA,A442,3760195734421,"Spremulli, Roberto; Caffagni, Claudia; Rampi, Fulvio; La Reverdie; Mircovich, Elisabetta de; Cantori Gregoriani, I; Merli, Giorgio; Mircovich, Ella de","Anonymous; Bible; Caffagni, Claudia; Mass Text",The Night of Saint Nicholas,COMPACT DISC,1,14.81,22.99,2017,"Winter feasts like the Latin Saturnalia and the Germanic Yule, airborne gift-giving figures like the Norse Odinn Jólnir, the Slavic Ded Moroz, the Dutch Sinterklaas: from time immemorial December skies have been rather busy. Pagan patterns were readapted to Christianity – and a canonised bishop from fourth-century Asia Minor, Nikolaos, whose feast occurred near the winter solstice, merged with another bearded benefactor. Wotan’s hood and Nicholas’s mitre were mixed up, and by the nineteenth century Santa Claus was ready to don new red and white robes and to deliver toys on both sides of the Atlantic. The pieces on this recording (mainly from a thirteenth-century English manuscript) belong to the liturgy for the eve of the Feast of St Nicholas: they allude to his picturesque feats, such as the rescue of three needy maidens or the taming of a storm. Readings and additional songs come from the repertory associated with this widely popular saint, celebrated throughout the Middle Ages from Italy to Iceland. Originally released in 1998, this joint performance by La Reverdie and Cantori Gregoriani received enthusiastic reviews in several music magazines: ‘For those who want to enjoy some of the best liturgical singing this is highly recommended’ (Early Music, 1999)."
ADV         ,ARCODIVA,UP 0188,8594029811881,"Nouzovský, Petr; Kolár, Petr; Strejcek, Alfred; Czech Philharmonic Choir, Brno; Ocetek, Jan; Jakubícek, Martin","Anonymous; Bible; Danek, Jan; Fiala, Petr; Martinu, Bohuslav; Morton, W.E.; Reznicek, Petr; Traditional",Martinu - Reznícek - Fiala,COMPACT DISC,1,13.25,20.99,2017,"This new recording features spiritual compositions of Czech artists of the twentieth and twenty-first centuries performed by the internationally renowned Czech Philharmonic Choir of Brno. Bohuslav Martinu’s “The Mountain of Three Lights” and “Hymn to St. James” have been rarely recorded, and are therefore of special notice on this release. World premiere recordings by Petr Reznicek and Petr Fiala are also featured- “Dies irae,” and “Regina coeli laetare,” respectively. ""After all my experience at home and abroad, after many concerts in various parts of the world I can say with full responsibility and conviction that at present the Czech Philharmonic Choir of Brno is clearly the best choir in the Czech Republic and one of the best choirs in Europe. Your presence at first-class stages and podiums, top-class festivals and prestigious concerts, cooperation with the best orchestras and conductors proves your quality. I am proud of the fact that this choir is at home in Brno."" (Petr Altrichter – ex-chief conductor, Brno Philharmonic)"
ADV         ,ARCODIVA,UP0192,8594029811928,"Troupová, Ivana; Hradec Králové Philharmonic; Goodson, Patricia; Weiser, Andreas","Mucha, Geraldine Thomsen; Webster, John",Mucha: Macbeth & Other Orchestral Works,COMPACT DISC,1,13.25,20.99,2017,"Scottish music composer Geraldine Mucha (1917-2012) is the daughter-in-law of a prominent Czech artist Alfons Mucha, one of the greatest figures in the European Art Nouveau movement. Her life was spent as the wife of writer Jiri Mucha in Prague, where she met a number of prominent Czech and world artists. Unfortunately, her work is not very well known throughout the world. This production brings completely new and unique recordings of both her orchestral and chamber compositions. Some of her finest work is included on this album, such as the Macbeth Suite, Songs of John Webster, and her Piano Concerto, performed by the eminent Hradec Kralove Philharmonic Orchestra."
ARP         ,ARS PRODUKTION,ARS38236,4260052382363,"Nosbaum, Romain","Bach, Johann Sebastian; Berio, Luciano; Bortkiewicz, Sergei; Debussy, Claude; Glass, Philip; Kocsis, Zoltán; Petrovic-Vratchanska, Albena; Poulenc, Francis; Rachmaninoff, Sergei; Siloti, Alexander; Takemitsu, Toru",Encores,SACD,1,15.59,23.99,2017,"At the age of 15, Swiss pianist Romain Nosbaum debuted for the first time with Beethoven's third piano concerto. Since then he has been one of the most sought-after pianists in the French-speaking area of Switzerland and has recorded albums of various repertoires. His new release Encores includes works by Poulenc, Glass, Debussy, Takemitsu and others. Romain Nosbaum is an individualist among the pianists of his generation. Without airs and graces, but with modesty and passionate devotion, he is solely focused on music. Both the grand gesture and sheer brilliancy have no meaning to him – instead, his playing stands out through intelligence, subtle individuality and technical perfection. The subtlety and immediacy of his pianistics encourage Romain’s repertoire, which focuses on the romantic piano literature as well as music of contemporary composers. A universal interest in ‘tradition and innovation’ expresses itself not only soloistically, but also through his activities as a passionate chamber musician. Thus, he regularly performs as a vocal accompanist with artists such as his sister Véronique. He is also a member of the Random Trio, which comes with the colorful instrumentation of flute, violoncello, and piano."
ARP         ,ARS PRODUKTION,ARS38239,4260052382394,"Angatscheva, Donka","Liszt, Franz",Dedication,SACD,1,15.59,23.99,2017,"After the solo album with works by Beethoven, Bulgarian pianist Donka Angatschewa plays works of Franz Liszt. She dedicates the recording to her friend and supporter Heinz Aeschlimann who gave her the initial idea to play Liszt’s B minor sonata and supported her over the years. A whirlwind at the piano, a sensitive musician with excellent technical skills and phenomenal pianistic expression — this is how the young pianist is celebrated both by critics of the Wiener Zeitung and Luzerner Zeitung as well as by renowned musicians such as the Artemis Quartet. Born in Plovdiv, Bulgaria, Donka Angatcheva Maraszto made her debut as a soloist with the Plovdiv Philharmonic Orchestra at the age of ten. A pupil of Maria and Diana Slavova as well as Milena Mollova (a student of Emil Gilels), Angatcheva won numerous awards at international piano competitions from an early age. She completed her studies with Heinz Medjimorec, a member of the Haydn Trio, at the University of Music and Performing Arts in Vienna. Angatcheva’s artistic development was heavily influenced by master classes with musicians such as Ludmil Angelov, Boris Romanov, Catherine Vickers, Peter Efler, Tiny Wirtz and Oxana Yablonskaya."
ARTH CONS   ,ARTH CONS,109344,4058407093442,VARGAS  TEZIER  VASSILIEVA  VINOGRADOV  MONTE-CARLO OPERA CHORUS  MONTE-CARLO PHILHARMONIC ORCHESTRA  CALLEGARI,"Piave, Francesco Maria; Verdi, Giuseppe",Verdi: Ernani,DVD VIDEO,1,22.61,34.99,2017,"Giuseppe Verdi’s Ernani is a vibrant adaptation for the lyric stage of one of the most fl amboyant dramas by the French poet. Both the composer and his librettist have combined Hugo’s verbal eloquence with the right musical temperament. Perfect example of Grand opera with chorus, the magnifi cent Act III is above all the fi rst time Verdi draws the very precise contours of what is about to become a type of voice in itself: the Verdi-baritone. In Ernani he starts to focus as never before on the psychological side of his characters. All his operas after Ernani will follow the same path in his perpetual quest of the truth."
ARTH CONS   ,ARTH CONS,109345,4058407093459,VARGAS  TEZIER  VASSILIEVA  VINOGRADOV  MONTE-CARLO OPERA CHORUS  MONTE-CARLO PHILHARMONIC ORCHESTRA  CALLEGARI,"Piave, Francesco Maria; Verdi, Giuseppe",Verdi: Ernani,BLU-RAY DVD,1,27.29,41.99,2017,"Giuseppe Verdi’s Ernani is a vibrant adaptation for the lyric stage of one of the most fl amboyant dramas by the French poet. Both the composer and his librettist have combined Hugo’s verbal eloquence with the right musical temperament. Perfect example of Grand opera with chorus, the magnifi cent Act III is above all the fi rst time Verdi draws the very precise contours of what is about to become a type of voice in itself: the Verdi-baritone. In Ernani he starts to focus as never before on the psychological side of his characters. All his operas after Ernani will follow the same path in his perpetual quest of the truth."
ATM         ,ATMA CLASSIQUE,ACD2 2744,722056274425,"Mcnabney, Mélisande; Pallade Musica","Bach, Carl Philipp Emanuel; Schieferlein, Otto Ernst Gregorius; Telemann, Georg Philipp",Sonates en trio,COMPACT DISC,1,11.75,18.99,2017,"Baroque ensemble Pallade Musica offers a glimpse into the world of Otto Ernst Gregorius Schieferlein, a German Baroque composer. Precious little is known of Schieferlein. He was born in 1704, in Buxtehude, a city near Hamburg, where he died on in 1787. Among the few works that have been attributed to Schieferlein are a wedding cantata, and the three trio sonatas that are recorded here for the first time. They have survived in an 18th-century manuscript copy from the library of the Royal Conservatory of Brussels. Pallade Musica’s second ATMA recording also includes works by G. P. Telemann and C. P. E. Bach."
ATM         ,ATMA CLASSIQUE,ACD2 2753,722056275323,"Lauzer, Vincent; Bergeron, Sylvain; Mcnabney, Mélisande; Keesmaat, Amanda; Lussier, Mathieu","Boismortier, Joseph Bodin de; Chédeville, Nicolas; Fasch, Johann Friedrich; Telemann, Georg Philipp; Vivaldi, Antonio",Sonates pour flûte à bec et basson,COMPACT DISC,1,11.75,18.99,2017,"Renowned baroque soloists Vincent Lauzer (recorder) and Mathieu Lussier (bassoon) combine their considerable talents for a bouquet of sonatas by Vivaldi, Fasch, Boismortier, and Telemann. The start of recorder soloist Vincent Lauzer’s career was meteoric. Winner of several prizes in national and international competitions, Lauzer was awarded the Fernand-Lindsay Career Award in 2015, First Prize at the 2012 Stepping Stone Canada Music Competition, and the Career Development Award from the Women’s Musical Club of Toronto in 2012. Mathieu Lussier has energetically and passionately promoted modern and baroque bassoon as solo instruments throughout North America and Europe for nearly two decades. He devotes considerable time to chamber music as a member of ensemble Pentaèdre de Montreal."
ATM         ,ATMA CLASSIQUE,ACD2 2771,722056277129,"Choir of the Church of St. Andrew and St. Paul; Manias, Stephanie; Watson, Nathaniel; Oldengarm, Jonathan; Vallee, Sebastien","Alexandra, Cecil Frances; Anonymous; Benedict, Miriam; Bible; Dix, William Chatterton; Dove, Jonathan; Esch, Edward; Ferris, John; Gauntlett, Henry John; Halley, Paul; Howells, Herbert; Karg-Elert, Sigfrid; Lauridsen, Morten; Lucas, Clarence; Mealor, Paul; Mendelssohn, Felix; Patriquin, Donald; Peacock, Adrian; Quef, Charles; Sowerby, Leo; Todd, Will; Traditional; Wesley, Charles; Whitacre, Eric; Willcocks, David",Lux,COMPACT DISC,1,11.75,18.99,2017,"The Choir of the Church of St. Andrew and St. Paul presents its album Lux, a collection of sacred songs associated with the Nativity. The selections include some well-known carols such as O Come, All Ye Faithful and Once in Royal David’s City in arrangements by David Wilcocks, as well as pieces by such British composers as Herbert Howells (A Spotless Rose) and Will Todd (My Lord Has Come), and by such American composers as Morten Lauridsen (O Magnum Mysterium) and Eric Withacre (Lux aurumque). The renowned Choir of the Church of St. Andrew and St. Paul is a 45-voice ensemble that includes professional singers and auditioned members from the church and Montreal communities. In addition to providing music for the church’s regular worship services, it presents concerts and choral services throughout the year, including the annual CBC Christmas Sing-In, a benefit concert for Maison du Parc in collaboration with the Montreal Symphony Players’ Association, and the presentation of a major choral work on Good Friday."
AUD         ,AUDITE,AUD20035,4022143200358,"Yilmaz, Kemal Cem","Bach, Johann Sebastian",J.S. Bach: Goldberg Variations,COMPACT DISC,1,11.69,17.99,2017,"Bach’s Goldberg Variations are one of the most multi-faceted variation cycles in music history: a theme of unparalleled beauty, a simple bass line as the basis for thirty variations full of richly melodic invention. Bach’s cosmos leads the listener through facets of human feeling into undremt-of breadth. Pianist Kemal Cem Yilmaz writes: “The musical works of J.S. Bach have now been part of my daily spiritual bread for over 25 years. The Inventions and Suites, the Preludes and Fugues, and, not least, the rich vocal works of this musical prophet of the modern age formed the stable foundation of my artistic character.” Yilmaz began studying with Daniel Vodovoz at the age of eight. Audiences were thrilled by his numerous public appearances as a child; already at that time, his playing was mature and inspiring. In 2002 he won first prize at the Turkish National Piano Competition in Eskisehir. Since then Yilmaz performs regularly as a soloist with the most renowned orchestras in Turkey."
